lat,lng,desc,zip,title,timeStamp,twp,addr,e
40.1415545,-75.3643649,WAYNE DR & SHEPHERD LN;  WEST NORRITON; Station 308B; 2016-03-23 @ 23:23:48;,19403.0,EMS: SYNCOPAL EPISODE,2016-03-23 23:27:01,WEST NORRITON,WAYNE DR & SHEPHERD LN,1
40.1674803,-75.0691337,HEMLOCK PL & JASON DR; UPPER MORELAND; 2016-07-25 @ 20:43:25-Station:STA10;,19006.0,Fire: FIRE ALARM,2016-07-25 20:47:01,UPPER MORELAND,HEMLOCK PL & JASON DR,1
40.2341242,-75.5687956,W LIGHTCAP RD;  LIMERICK; Station 324A; 2016-03-29 @ 06:12:27;,19464.0,EMS: VEHICLE ACCIDENT,2016-03-29 06:16:01,LIMERICK,W LIGHTCAP RD,1
40.0513434,-75.3215767,MT MORO RD & SPRING MILL LN; LOWER MERION; 2015-12-31 @ 08:19:58;,19085.0,Traffic: ROAD OBSTRUCTION -,2015-12-31 08:22:01,LOWER MERION,MT MORO RD & SPRING MILL LN,1
40.2495947,-75.6496363,BEECH ST & N HANOVER ST; POTTSTOWN; 2016-06-21 @ 11:59:58;,19464.0,Traffic: DISABLED VEHICLE -,2016-06-21 12:02:01,POTTSTOWN,BEECH ST & N HANOVER ST,1
40.2515799,-75.6447979,CHARLOTTE ST & JEFFERSON AVE;  POTTSTOWN; Station 329; 2016-05-06 @ 12:11:24;,19464.0,EMS: BACK PAINS/INJURY,2016-05-06 12:17:00,POTTSTOWN,CHARLOTTE ST & JEFFERSON AVE,1
40.3309982,-75.3304253,CHURCH AVE & AUTUMN LEA CIR;  TELFORD; Station 339; 2016-02-07 @ 08:17:05;,18969.0,EMS: RESPIRATORY EMERGENCY,2016-02-07 08:22:00,TELFORD,CHURCH AVE & AUTUMN LEA CIR,1
40.1653564,-75.2187019,BETHLEHEM PIKE & TENNIS AVE;  AMBLER; Station 351; 2016-02-02 @ 09:42:31;,19002.0,EMS: ABDOMINAL PAINS,2016-02-02 09:46:00,AMBLER,BETHLEHEM PIKE & TENNIS AVE,1
40.2282453,-75.2466283,DEKALB PIKE; MONTGOMERY; 2016-05-29 @ 10:57:23-Station:STA18;,19454.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,2016-05-29 11:02:01,MONTGOMERY,DEKALB PIKE,1
40.1757181,-75.2816932,DEKALB PIKE & TOURNAMENT DR; WHITPAIN; 2016-02-17 @ 19:46:29;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-02-17 19:52:01,WHITPAIN,DEKALB PIKE & TOURNAMENT DR,1
40.124225,-75.3399607,SWEDE ST & LINCOLN AVE;  NORRISTOWN; Station 308A; 2015-12-16 @ 20:32:30;,19401.0,EMS: CHOKING,2015-12-16 20:37:01,NORRISTOWN,SWEDE ST & LINCOLN AVE,1
40.1280545,-75.0871709,WASHINGTON LN & GRASSHOPPER RD; LOWER MORELAND; 2016-01-20 @ 09:15:05-Station:STA8;,19006.0,Fire: FIRE SPECIAL SERVICE,2016-01-20 09:17:00,LOWER MORELAND,WASHINGTON LN & GRASSHOPPER RD,1
40.1633808,-75.1111903,MILL RD & S YORK RD; UPPER MORELAND; 2016-01-11 @ 07:09:15;,19040.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-11 07:11:01,UPPER MORELAND,MILL RD & S YORK RD,1
40.324992,-75.3281748,LUTHERAN HOME DR & DEAD END;  TELFORD; Station 339; 2016-07-27 @ 14:51:07;,,EMS: ALTERED MENTAL STATUS,2016-07-27 14:56:01,TELFORD,LUTHERAN HOME DR & DEAD END,1
40.1040774,-75.4220931,VALLEY FORGE PARK RD & COUNTY LINE RD; UPPER MERION; 2016-01-23 @ 15:03:08;,19406.0,Traffic: DISABLED VEHICLE -,2016-01-23 15:07:02,UPPER MERION,VALLEY FORGE PARK RD & COUNTY LINE RD,1
40.1550603,-75.1022513,DAVISVILLE RD & PENNYPACK RD;  UPPER MORELAND; Station 381; 2016-03-20 @ 11:58:55;,19040.0,EMS: DIABETIC EMERGENCY,2016-03-20 12:02:00,UPPER MORELAND,DAVISVILLE RD & PENNYPACK RD,1
40.2353731,-75.2247509,HORSHAM RD & STUMP RD; MONTGOMERY; 2016-01-23 @ 01:33:25;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-01-23 01:37:01,MONTGOMERY,HORSHAM RD & STUMP RD,1
40.3062846,-75.5975895,MIDDLE CREEK RD & SWAMP PIKE; NEW HANOVER; 2016-07-02 @ 13:37:34;,19525.0,Traffic: VEHICLE ACCIDENT -,2016-07-02 13:42:02,NEW HANOVER,MIDDLE CREEK RD & SWAMP PIKE,1
40.1525024,-75.2663117,SKIPPACK PIKE & PENLLYN BLUE BELL PIKE; WHITPAIN; 2016-07-18 @ 15:35:39;,19422.0,Traffic: VEHICLE ACCIDENT -,2016-07-18 15:37:01,WHITPAIN,SKIPPACK PIKE & PENLLYN BLUE BELL PIKE,1
40.0801137,-75.101567,GLEN LN & VALLEY GLEN RD;  ABINGTON; Station 382; 2016-02-06 @ 10:14:40;,19027.0,EMS: HEAD INJURY,2016-02-06 10:17:00,ABINGTON,GLEN LN & VALLEY GLEN RD,1
40.0090592,-75.274101,PENN RD & PENWYN RD; LOWER MERION; 2016-05-29 @ 00:48:40-Station:STA26;,19096.0,Fire: CARBON MONOXIDE DETECTOR,2016-05-29 00:52:00,LOWER MERION,PENN RD & PENWYN RD,1
40.0205766,-75.3227051,OLD LANCASTER RD & MONDELLA AVE; LOWER MERION; 2016-04-25 @ 06:50:49;,19010.0,Traffic: VEHICLE ACCIDENT -,2016-04-25 06:52:00,LOWER MERION,OLD LANCASTER RD & MONDELLA AVE,1
40.0889234,-75.378309,POWDERHORN RD & CONCORD CIR;  UPPER MERION; Station 317; 2016-06-17 @ 11:02:23;,19406.0,EMS: RESPIRATORY EMERGENCY,2016-06-17 11:07:01,UPPER MERION,POWDERHORN RD & CONCORD CIR,1
40.0781228,-75.0888912,FOX ST & LONEY ST;  ROCKLEDGE; Station 382; 2016-01-05 @ 13:56:09;,19046.0,EMS: SUBJECT IN PAIN,2016-01-05 14:02:02,ROCKLEDGE,FOX ST & LONEY ST,1
40.1814686,-75.1051189,SUMMIT AVE & N YORK RD; HATBORO; 2016-03-25 @ 09:24:02;,19040.0,Traffic: VEHICLE ACCIDENT -,2016-03-25 09:27:02,HATBORO,SUMMIT AVE & N YORK RD,1
40.0878981,-75.2629699,RIDGE PIKE & OAKWYN RD;  WHITEMARSH; Station 318; 2016-06-03 @ 21:25:46;,19444.0,EMS: HEAD INJURY,2016-06-03 21:27:01,WHITEMARSH,RIDGE PIKE & OAKWYN RD,1
40.0083463,-75.2938805,ARDMORE AVE & W ATHENS AVE;  LOWER MERION; Station 313; 2016-05-30 @ 17:38:08;,19003.0,EMS: DIZZINESS,2016-05-30 17:42:01,LOWER MERION,ARDMORE AVE & W ATHENS AVE,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2016-06-21 @ 15:29:37;,19401.0,EMS: FALL VICTIM,2016-06-21 15:32:01,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.013856,-75.2279595,SCHUYLKILL EXPY & RAMP I76 WB TO BELMONT AVE; LOWER MERION; 2016-04-06 @ 13:39:21-Station:STA22;,19004.0,Fire: TRASH/DUMPSTER FIRE,2016-04-06 13:42:00,LOWER MERION,SCHUYLKILL EXPY & RAMP I76 WB TO BELMONT AVE,1
40.2101703,-75.2174953,LOWER STATE RD & SQUIRE DR;  HORSHAM; Station 352; 2016-07-21 @ 20:08:55;,19002.0,EMS: RESPIRATORY EMERGENCY,2016-07-21 20:12:01,HORSHAM,LOWER STATE RD & SQUIRE DR,1
39.996581,-75.285225,WYNNEWOOD RD & E ATHENS AVE;  LOWER MERION; Station 313; 2016-05-31 @ 08:49:15;,19096.0,EMS: SUBJECT IN PAIN,2016-05-31 08:52:01,LOWER MERION,WYNNEWOOD RD & E ATHENS AVE,1
40.1591407,-75.3513569,TAFT RD & INDEPENDENCE RD;  EAST NORRITON; Station 308B; 2016-03-24 @ 17:35:54;,19403.0,EMS: FALL VICTIM,2016-03-24 17:36:00,EAST NORRITON,TAFT RD & INDEPENDENCE RD,1
40.0865385,-75.386284,W DEKALB PIKE & MALL BLVD; UPPER MERION; 2016-02-29 @ 15:39:33;,19406.0,Traffic: VEHICLE ACCIDENT -,2016-02-29 15:42:01,UPPER MERION,W DEKALB PIKE & MALL BLVD,1
40.1405049,-75.3108737,GERMANTOWN PIKE & HANNAH AVE; EAST NORRITON; 2016-03-31 @ 16:45:10;,19401.0,Traffic: VEHICLE ACCIDENT -,2016-03-31 16:47:04,EAST NORRITON,GERMANTOWN PIKE & HANNAH AVE,1
40.1118752,-75.2850076,PLYMOUTH RD & W GERMANTOWN PIKE; PLYMOUTH; 2016-03-11 @ 08:47:14;,19462.0,Traffic: VEHICLE ACCIDENT -,2016-03-11 08:52:01,PLYMOUTH,PLYMOUTH RD & W GERMANTOWN PIKE,1
40.1635942,-75.2107399,HAGUES MILL RD & E BUTLER PIKE; UPPER DUBLIN; 2016-07-18 @ 15:27:16;,19002.0,Traffic: VEHICLE ACCIDENT -,2016-07-18 15:32:02,UPPER DUBLIN,HAGUES MILL RD & E BUTLER PIKE,1
40.2059892,-75.2244989,WELSH RD & BETHLEHEM PIKE; HORSHAM; 2016-08-08 @ 15:35:25;,19454.0,Traffic: VEHICLE ACCIDENT -,2016-08-08 15:37:03,HORSHAM,WELSH RD & BETHLEHEM PIKE,1
40.1077086,-75.2136339,E MILL RD & BETHLEHEM PIKE; SPRINGFIELD; 2016-04-11 @ 09:25:33;,19031.0,Traffic: VEHICLE ACCIDENT -,2016-04-11 09:27:01,SPRINGFIELD,E MILL RD & BETHLEHEM PIKE,1
40.3092561,-75.3180986,2ND ST & SPRUCE ALY; SOUDERTON; 2016-06-28 @ 12:20:57;,18964.0,Traffic: ROAD OBSTRUCTION -,2016-06-28 12:27:02,SOUDERTON,2ND ST & SPRUCE ALY,1
40.238088,-75.4714201,HACKNEY LN & FOX HEATH BLVD;  PERKIOMEN; Station 324; 2016-06-29 @ 02:48:42;,19473.0,EMS: HEAD INJURY,2016-06-29 02:52:00,PERKIOMEN,HACKNEY LN & FOX HEATH BLVD,1
40.1192546,-75.2362381,PENNSYLVANIA TPKE & BETHLEHEM PIKE UNDERPASS; WHITEMARSH; 2016-06-07 @ 17:55:26-Station:STA44;,,Fire: VEHICLE ACCIDENT,2016-06-07 17:57:00,WHITEMARSH,PENNSYLVANIA TPKE & BETHLEHEM PIKE UNDERPASS,1
40.1483375,-75.0977475,TERWOOD RD;  UPPER MORELAND; Station 381; 2016-03-04 @ 07:45:00;,,EMS: VEHICLE ACCIDENT,2016-03-04 07:47:01,UPPER MORELAND,TERWOOD RD,1
40.1537535,-75.1216041,EASTON RD & LAWNTON RD; UPPER MORELAND; 2015-12-16 @ 18:09:32;,19090.0,Traffic: VEHICLE ACCIDENT -,2015-12-16 18:12:02,UPPER MORELAND,EASTON RD & LAWNTON RD,1
40.0856512,-75.1833383,PLEASANT AVE & LAUREL LN;  SPRINGFIELD; Station 311; 2016-06-15 @ 11:43:41;,19038.0,EMS: HEAD INJURY,2016-06-15 11:47:00,SPRINGFIELD,PLEASANT AVE & LAUREL LN,1
40.2290075,-75.3878525,UNION ST & N MAPLE AVE; HATFIELD BORO; 2016-08-04 @ 15:52:54;,,Traffic: VEHICLE ACCIDENT -,2016-08-04 15:57:06,HATFIELD BORO,UNION ST & N MAPLE AVE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-03-14 @ 20:22:11;,19403.0,EMS: FALL VICTIM,2016-03-14 20:27:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.279743,-75.2770721,COWPATH RD & RR CROSSING; HATFIELD TOWNSHIP; 2015-12-13 @ 07:40:30;,,Traffic: VEHICLE ACCIDENT -,2015-12-13 07:42:02,HATFIELD TOWNSHIP,COWPATH RD & RR CROSSING,1
40.1325208,-75.1526926,SUSQUEHANNA RD & FITZWATERTOWN RD; UPPER DUBLIN; 2016-06-13 @ 19:13:36;,19025.0,Traffic: ROAD OBSTRUCTION -,2016-06-13 19:17:01,UPPER DUBLIN,SUSQUEHANNA RD & FITZWATERTOWN RD,1
40.2236018,-75.2051562,HORSHAM RD & LOWER STATE RD;  HORSHAM; Station 352; 2015-12-28 @ 08:04:57;,19454.0,EMS: HEAD INJURY,2015-12-28 08:07:00,HORSHAM,HORSHAM RD & LOWER STATE RD,1
40.2496834,-75.5473929,FRUITVILLE RD & SMITH RD; LIMERICK; 2016-07-21 @ 14:40:30-Station:STA54;,19473.0,Fire: GAS-ODOR/LEAK,2016-07-21 14:42:00,LIMERICK,FRUITVILLE RD & SMITH RD,1
40.1147453,-75.2854469,GERMANTOWN PIKE & LAUNFALL RD; PLYMOUTH; 2016-04-26 @ 00:23:43-Station:STA44;,19462.0,Fire: FIRE ALARM,2016-04-26 00:27:01,PLYMOUTH,GERMANTOWN PIKE & LAUNFALL RD,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2016-03-02 @ 06:32:44;,19438.0,EMS: FALL VICTIM,2016-03-02 06:37:00,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.222882,-75.3987889,PRISON RD & PIGGERY RD;  SKIPPACK; Station 336; 2016-06-12 @ 08:36:27;,,EMS: ALTERED MENTAL STATUS,2016-06-12 08:42:00,SKIPPACK,PRISON RD & PIGGERY RD,1
40.1355778,-75.2738513,SENTRY PKWY & WALTON RD;  WHITPAIN; Station 385; 2016-03-28 @ 16:36:06;,19422.0,EMS: SEIZURES,2016-03-28 16:42:01,WHITPAIN,SENTRY PKWY & WALTON RD,1
40.0249667,-75.2829046,SCHUYLKILL EXPY & RAMP I76 EB TO I476 SB; LOWER MERION; 2016-06-25 @ 12:11:05;,,Traffic: VEHICLE ACCIDENT -,2016-06-25 12:16:00,LOWER MERION,SCHUYLKILL EXPY & RAMP I76 EB TO I476 SB,1
40.072731,-75.1559688,CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; Station 358A; 2016-08-02 @ 19:31:08;,19150.0,EMS: NAUSEA/VOMITING,2016-08-02 19:36:00,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.121724,-75.359249,MAIN ST & HAMILTON ST;  NORRISTOWN; Station 308A; 2016-07-17 @ 09:06:40;,19401.0,EMS: SEIZURES,2016-07-17 09:12:00,NORRISTOWN,MAIN ST & HAMILTON ST,1
40.0672961,-75.31866,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD; WEST CONSHOHOCKEN; 2016-06-04 @ 14:44:05;,19428.0,Traffic: VEHICLE ACCIDENT -,2016-06-04 14:47:01,WEST CONSHOHOCKEN,SCHUYLKILL EXPY & RAMP I76 WB TO MATSONFORD RD,1
40.0549987,-75.1026875,TOOKANY CREEK PKWY & ASHMEAD RD; CHELTENHAM; 2016-03-06 @ 04:27:22;,19012.0,Traffic: VEHICLE ACCIDENT -,2016-03-06 04:32:02,CHELTENHAM,TOOKANY CREEK PKWY & ASHMEAD RD,1
40.0020586,-75.2862006,LAKESIDE RD & ARGYLE RD;  LOWER MERION; Station 313; 2016-06-09 @ 21:11:49;,19003.0,EMS: ALLERGIC REACTION,2016-06-09 21:17:00,LOWER MERION,LAKESIDE RD & ARGYLE RD,1
40.1083927,-75.3232749,RIDGE PIKE & CHESTNUT ST; PLYMOUTH; 2016-02-25 @ 14:17:01-Station:STA43;,19462.0,Fire: FIRE ALARM,2016-02-25 14:22:00,PLYMOUTH,RIDGE PIKE & CHESTNUT ST,1
40.2337131,-75.4636031, ; PERKIOMEN; 2016-08-16 @ 21:20:55;,,Traffic: DISABLED VEHICLE -,2016-08-16 21:26:01,PERKIOMEN,,1
40.1566454,-75.2266401,N MAIN ST; AMBLER; 2016-07-16 @ 02:38:18-Station:STA7;,19002.0,Fire: FIRE ALARM,2016-07-16 02:42:00,AMBLER,N MAIN ST,1
40.0962587,-75.3576986,E DEKALB PIKE & SAULIN BLVD; UPPER MERION; 2016-01-28 @ 18:06:58;,19406.0,Traffic: DISABLED VEHICLE -,2016-01-28 18:31:01,UPPER MERION,E DEKALB PIKE & SAULIN BLVD,1
40.0097139,-75.2555052,MONTGOMERY AVE;  LOWER MERION; Station 313; 2016-05-09 @ 11:57:49;,,EMS: VEHICLE ACCIDENT,2016-05-09 12:01:01,LOWER MERION,MONTGOMERY AVE,1
40.0924461,-75.1766903,FAWN DR & COBDEN RD;  CHELTENHAM; Station 358A; 2016-05-15 @ 11:01:50;,19038.0,EMS: ALTERED MENTAL STATUS,2016-05-15 11:07:00,CHELTENHAM,FAWN DR & COBDEN RD,1
40.1187862,-75.3466104,MARKLEY ST & W MARSHALL ST; NORRISTOWN; 2016-05-11 @ 09:14:05-Station:STA27;,19401.0,Fire: ELECTRICAL FIRE OUTSIDE,2016-05-11 09:17:00,NORRISTOWN,MARKLEY ST & W MARSHALL ST,1
40.2322076,-75.3116069,VALLEY FORGE RD & MCAULIFFE LN;  UPPER GWYNEDD; Station 345B; 2016-07-07 @ 16:35:04;,19446.0,EMS: RESPIRATORY EMERGENCY,2016-07-07 16:36:03,UPPER GWYNEDD,VALLEY FORGE RD & MCAULIFFE LN,1
40.2906888,-75.6172395,MOYER RD & BRUCE DR;  DOUGLASS; Station 332; 2016-02-29 @ 10:57:41;,19464.0,EMS: GENERAL WEAKNESS,2016-02-29 11:02:01,DOUGLASS,MOYER RD & BRUCE DR,1
40.2999141,-75.3702717,HARLEYSVILLE PIKE & KELLER CREAMERY RD; FRANCONIA; 2016-02-13 @ 07:31:54;,18969.0,Traffic: DISABLED VEHICLE -,2016-02-13 07:37:01,FRANCONIA,HARLEYSVILLE PIKE & KELLER CREAMERY RD,1
40.1242868,-75.3074406,PARK DR & BELVOIR RD;  PLYMOUTH; Station 308; 2016-06-10 @ 07:53:55;,19462.0,EMS: HEMORRHAGING,2016-06-10 07:57:00,PLYMOUTH,PARK DR & BELVOIR RD,1
40.1857688,-75.5425927,3RD AVE & CHESTNUT ST;  ROYERSFORD; Station 325; 2016-02-22 @ 09:21:13;,19468.0,EMS: DIABETIC EMERGENCY,2016-02-22 09:26:15,ROYERSFORD,3RD AVE & CHESTNUT ST,1
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2016-07-28 @ 10:50:40;,19422.0,EMS: UNRESPONSIVE SUBJECT,2016-07-28 10:52:01,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR,1
40.0030545,-75.2954428,SIMPSON RD & E SPRING AVE; LOWER MERION; 2016-01-25 @ 17:06:23;,19003.0,Traffic: ROAD OBSTRUCTION -,2016-01-25 17:11:01,LOWER MERION,SIMPSON RD & E SPRING AVE,1
40.2453742,-75.5212837,METKA RD;  LIMERICK; Station 324A; 2015-12-19 @ 13:09:22;,,EMS: FALL VICTIM,2015-12-19 13:12:01,LIMERICK,METKA RD,1
40.1522357,-75.3486116,W GERMANTOWN PIKE & WHITEHALL RD; EAST NORRITON; 2016-08-11 @ 10:42:37;,19403.0,Traffic: VEHICLE ACCIDENT -,2016-08-11 10:47:02,EAST NORRITON,W GERMANTOWN PIKE & WHITEHALL RD,1
40.072731,-75.1559688,CHELTENHAM AVE & 79TH AVE;  CHELTENHAM; Station 358A; 2016-06-28 @ 13:40:28;,19150.0,EMS: RESPIRATORY EMERGENCY,2016-06-28 13:42:01,CHELTENHAM,CHELTENHAM AVE & 79TH AVE,1
40.0530857,-75.3477018,GREENBRIER DR & RIDGEVIEW LN;  LOWER MERION; Station 313A; 2016-05-02 @ 11:48:59;,19085.0,EMS: CARDIAC EMERGENCY,2016-05-02 11:52:01,LOWER MERION,GREENBRIER DR & RIDGEVIEW LN,1
40.0623547,-75.3349318,SUPPLEE LN & E MATSONFORD RD; LOWER MERION; 2016-06-11 @ 14:08:04;,19428.0,Traffic: VEHICLE ACCIDENT -,2016-06-11 14:12:02,LOWER MERION,SUPPLEE LN & E MATSONFORD RD,1
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2016-07-30 @ 17:46:17;,19002.0,EMS: DIABETIC EMERGENCY,2016-07-30 17:52:00,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
40.1971514,-75.1150316,COUNTY LINE RD & GIBSON AVE; HORSHAM; 2016-08-10 @ 00:36:00;,19040.0,Traffic: VEHICLE ACCIDENT -,2016-08-10 00:41:01,HORSHAM,COUNTY LINE RD & GIBSON AVE,1
40.065815,-75.1040053,BERYL RD & TOOKANY CREEK PKWY; CHELTENHAM; 2016-02-18 @ 15:13:13;,19012.0,Traffic: VEHICLE ACCIDENT -,2016-02-18 15:17:01,CHELTENHAM,BERYL RD & TOOKANY CREEK PKWY,1
40.2060806,-75.2246178,BETHLEHEM PIKE & WELSH RD; HORSHAM; 2016-05-18 @ 21:52:35-Station:STA15;,19454.0,Fire: FIRE ALARM,2016-05-18 21:57:00,HORSHAM,BETHLEHEM PIKE & WELSH RD,1
40.073014,-75.131626,OLD YORK RD & SPRING AVE;  CHELTENHAM; Station 358; 2016-01-30 @ 00:53:23;,19027.0,EMS: FALL VICTIM,2016-01-30 00:57:01,CHELTENHAM,OLD YORK RD & SPRING AVE,1
40.2859406,-75.6382657, ; UPPER POTTSGROVE; 2016-06-17 @ 14:55:37;,,Traffic: DISABLED VEHICLE -,2016-06-17 14:57:01,UPPER POTTSGROVE,,1
40.3186182,-75.3453266,HOPEWELL LN & GREEN MEADOW LN; FRANCONIA; 2016-07-01 @ 10:42:20-Station:STA75;,18969.0,Fire: FIRE ALARM,2016-07-01 10:47:00,FRANCONIA,HOPEWELL LN & GREEN MEADOW LN,1
40.1192425,-75.3388066,DEKALB ST & E JACOBY ST; NORRISTOWN; 2016-02-28 @ 08:05:30-Station:STA27;,19401.0,Fire: BUILDING FIRE,2016-02-28 08:07:00,NORRISTOWN,DEKALB ST & E JACOBY ST,1
40.0323278,-75.2587974,TOWER LN & E TOWER LN;  LOWER MERION; Station 313; 2016-02-12 @ 22:48:00;,19072.0,EMS: ABDOMINAL PAINS,2016-02-12 22:51:01,LOWER MERION,TOWER LN & E TOWER LN,1
40.110928,-75.1512458,ROBERTS AVE & WELDON AVE;  ABINGTON; Station 383; 2016-04-22 @ 13:30:58;,19038.0,EMS: SYNCOPAL EPISODE,2016-04-22 13:32:00,ABINGTON,ROBERTS AVE & WELDON AVE,1
40.0809476,-75.3739468,S GULPH RD & W CHURCH RD; UPPER MERION; 2016-05-12 @ 17:40:31;,19406.0,Traffic: VEHICLE ACCIDENT -,2016-05-12 17:42:01,UPPER MERION,S GULPH RD & W CHURCH RD,1
40.113728,-75.3423513,MAIN ST & DEKALB ST;  NORRISTOWN; Station 308A; 2016-02-15 @ 14:36:23;,19401.0,EMS: SYNCOPAL EPISODE,2016-02-15 14:42:00,NORRISTOWN,MAIN ST & DEKALB ST,1
40.1600607,-75.1483665,WELSH RD & ELECTRONIC DR; HORSHAM; 2016-01-13 @ 08:52:41;,19025.0,Traffic: VEHICLE ACCIDENT -,2016-01-13 08:57:01,HORSHAM,WELSH RD & ELECTRONIC DR,1
40.1722097,-75.495406,MENNONITE RD & S TRAPPE RD; UPPER PROVIDENCE; 2016-01-22 @ 13:09:30;,19468.0,Traffic: VEHICLE ACCIDENT -,2016-01-22 13:12:01,UPPER PROVIDENCE,MENNONITE RD & S TRAPPE RD,1
40.2323107,-75.3962194,TOWNSHIP LINE RD & CHURCH RD; SKIPPACK; 2016-06-02 @ 10:19:17;,19473.0,Traffic: VEHICLE ACCIDENT -,2016-06-02 10:22:01,SKIPPACK,TOWNSHIP LINE RD & CHURCH RD,1
40.0649302,-75.2878929,SPRING MILL RD & BRYN TYDDYN DR; LOWER MERION; 2016-04-20 @ 11:38:29;,19035.0,Traffic: ROAD OBSTRUCTION -,2016-04-20 11:41:01,LOWER MERION,SPRING MILL RD & BRYN TYDDYN DR,1
40.1231771,-75.3337165,DEKALB ST & E FORNANCE ST;  NORRISTOWN; Station 308A; 2016-04-13 @ 23:09:08;,19401.0,EMS: ASSAULT VICTIM,2016-04-13 23:12:00,NORRISTOWN,DEKALB ST & E FORNANCE ST,1
40.1271219,-75.4053389,S TROOPER RD;  LOWER PROVIDENCE; Station 322A; 2015-12-21 @ 02:09:09;,19403.0,EMS: VEHICLE ACCIDENT,2015-12-21 02:11:01,LOWER PROVIDENCE,S TROOPER RD,1
40.2519782,-75.65043,E 4TH ST;  POTTSTOWN; Station 329; 2016-07-23 @ 18:53:47;,19464.0,EMS: OVERDOSE,2016-07-23 18:56:00,POTTSTOWN,E 4TH ST,1
40.2440656,-75.6146616,HIGH ST;  POTTSTOWN; Station 329; 2016-04-18 @ 09:39:02;,19464.0,EMS: SUBJECT IN PAIN,2016-04-18 09:42:00,POTTSTOWN,HIGH ST,1
40.0194778,-75.286177,GRAYS LN & MILL CREEK RD; LOWER MERION; 2016-01-04 @ 16:22:40;,19041.0,Traffic: HAZARDOUS ROAD CONDITIONS -,2016-01-04 16:27:02,LOWER MERION,GRAYS LN & MILL CREEK RD,1
40.145663,-75.1172016,YORK RD & CENTER AVE; UPPER MORELAND; 2016-01-27 @ 13:04:55;,19090.0,Traffic: VEHICLE ACCIDENT -,2016-01-27 13:07:03,UPPER MORELAND,YORK RD & CENTER AVE,1
40.1855167,-75.2277666,BETHLEHEM PIKE & SUMNEYTOWN PIKE; LOWER GWYNEDD; 2016-06-28 @ 14:54:25;,19002.0,Traffic: VEHICLE ACCIDENT -,2016-06-28 14:57:01,LOWER GWYNEDD,BETHLEHEM PIKE & SUMNEYTOWN PIKE,1
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-02-20 @ 04:04:25;,19403.0,EMS: MEDICAL ALERT ALARM,2016-02-20 04:07:00,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
40.2417346,-75.634631,SOUTH ST;  POTTSTOWN; Station 329; 2016-05-11 @ 21:43:37;,19464.0,EMS: FALL VICTIM,2016-05-11 21:46:01,POTTSTOWN,SOUTH ST,1
40.2890267,-75.3995896,MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; Station 344; 2016-03-10 @ 07:09:42;,19438.0,EMS: DIZZINESS,2016-03-10 07:12:00,LOWER SALFORD,MAIN ST & OLD SUMNEYTOWN PIKE,1
40.1120679,-75.1913188,MEADOW LN & ORELAND MILL RD;  SPRINGFIELD; Station 311; 2016-07-18 @ 07:12:58;,19075.0,EMS: GENERAL WEAKNESS,2016-07-18 07:17:00,SPRINGFIELD,MEADOW LN & ORELAND MILL RD,1
40.1250215,-75.1211446,EDGE HILL RD; ABINGTON; 2016-07-11 @ 16:08:05-Station:STA100;,,Fire: VEHICLE FIRE,2016-07-11 16:12:01,ABINGTON,EDGE HILL RD,1
40.2999141,-75.3702717,HARLEYSVILLE PIKE & KELLER CREAMERY RD; FRANCONIA; 2016-03-15 @ 15:01:39;,18969.0,Traffic: VEHICLE ACCIDENT -,2016-03-15 15:07:01,FRANCONIA,HARLEYSVILLE PIKE & KELLER CREAMERY RD,1
40.0991774,-75.1478027,PAXSON AVE & STANLEY AVE;  CHELTENHAM; Station 358A; 2016-03-21 @ 00:39:50;,19038.0,EMS: FALL VICTIM,2016-03-21 00:42:01,CHELTENHAM,PAXSON AVE & STANLEY AVE,1
